year	month	day	symbol	nav
2010	2	20	SPK50	1.00604
2010	2	21	SPK50	1.00604
2010	2	22	SPK50	1.01012
2010	2	23	SPK50	1.00582
2010	2	24	SPK50	1.01012
2010	2	25	SPK50	1.00593
2010	2	26	SPK50	1.0073
2010	2	27	SPK50	1.00593
2010	2	28	SPK50	1.00593
2010	3	1	SPK50	1.01115
2010	3	2	SPK50	1.01568
2010	3	3	SPK50	1.01737
2010	3	4	SPK50	1.01776
2010	3	5	SPK50	1.0214
2010	3	6	SPK50	1.01776
2010	3	7	SPK50	1.01776
2010	3	8	SPK50	1.02808
2010	3	9	SPK50	1.02696
2010	3	10	SPK50	1.03123
2010	3	11	SPK50	1.03074
2010	3	12	SPK50	1.0313
2010	3	13	SPK50	1.03074
2010	3	14	SPK50	1.03074
2010	3	15	SPK50	1.02949
2010	3	16	SPK50	1.03087
2010	3	17	SPK50	1.03646
2010	3	18	SPK50	1.0372
2010	3	19	SPK50	1.03886
2010	3	20	SPK50	1.0372
2010	3	21	SPK50	1.0372
2010	3	22	SPK50	1.03642
2010	3	23	SPK50	1.03959
2010	3	24	SPK50	1.04125
2010	3	25	SPK50	1.04351
2010	3	26	SPK50	1.04373
2010	3	27	SPK50	1.04351
2010	3	28	SPK50	1.04351
2010	3	29	SPK50	1.04473
2010	3	30	SPK50	1.04666
2010	3	31	SPK50	1.04932
2010	4	1	SPK50	1.05193
2010	4	2	SPK50	1.04932
2010	4	3	SPK50	1.04932
2010	4	4	SPK50	1.04932
2010	4	5	SPK50	1.05214
2010	4	6	SPK50	1.05829
2010	4	7	SPK50	1.06106
2010	4	8	SPK50	1.0593
2010	4	9	SPK50	1.06155
2010	4	10	SPK50	1.0593
2010	4	11	SPK50	1.0593
2010	4	12	SPK50	1.0593
2010	4	13	SPK50	1.05594
2010	4	14	SPK50	1.0585
2010	4	15	SPK50	1.06075
2010	4	16	SPK50	1.05994
2010	4	17	SPK50	1.06075
2010	4	18	SPK50	1.06075
2010	4	19	SPK50	1.05567
2010	4	20	SPK50	1.05907
2010	4	21	SPK50	1.05938
2010	4	22	SPK50	1.05897
2010	4	23	SPK50	1.05979
2010	4	24	SPK50	1.05897
2010	4	25	SPK50	1.05897
2010	4	26	SPK50	1.06414
2010	4	27	SPK50	1.06235
2010	4	28	SPK50	1.05556
2010	4	29	SPK50	1.05796
2010	4	30	SPK50	1.06037
2010	5	1	SPK50	1.05796
2010	5	2	SPK50	1.05796
2010	5	3	SPK50	1.05914
2010	5	4	SPK50	1.05988
2010	5	5	SPK50	1.05468
2010	5	6	SPK50	1.05166
2010	5	7	SPK50	1.04398
2010	5	8	SPK50	1.05166
2010	5	9	SPK50	1.05166
2010	5	10	SPK50	1.04736
2010	5	11	SPK50	1.0462
2010	5	12	SPK50	1.05382
2010	5	13	SPK50	1.05387
2010	5	14	SPK50	1.05394
2010	5	15	SPK50	1.05387
2010	5	16	SPK50	1.05387
2010	5	17	SPK50	1.05214
2010	5	18	SPK50	1.05474
2010	5	19	SPK50	1.0453
2010	5	20	SPK50	1.04032
2010	5	21	SPK50	1.02317
2010	5	22	SPK50	1.04032
2010	5	23	SPK50	1.04032
2010	5	24	SPK50	1.026
2010	5	25	SPK50	1.01951
2010	5	26	SPK50	1.02606
2010	5	27	SPK50	1.03182
2010	5	28	SPK50	1.04163
2010	5	29	SPK50	1.03182
2010	5	30	SPK50	1.03182
2010	5	31	SPK50	1.03959
2010	6	1	SPK50	1.04173
2010	6	2	SPK50	1.04122
2010	6	3	SPK50	1.04699
2010	6	4	SPK50	1.04584
2010	6	5	SPK50	1.04699
2010	6	6	SPK50	1.04699
2010	6	7	SPK50	1.03539
2010	6	8	SPK50	1.03525
2010	6	9	SPK50	1.038
2010	6	10	SPK50	1.03947
2010	6	11	SPK50	1.04694
2010	6	12	SPK50	1.03947
2010	6	13	SPK50	1.03947
2010	6	14	SPK50	1.04842
2010	6	15	SPK50	1.04772
2010	6	16	SPK50	1.05277
2010	6	17	SPK50	1.05187
2010	6	18	SPK50	1.04954
2010	6	19	SPK50	1.05187
2010	6	20	SPK50	1.05187
2010	6	21	SPK50	1.05629
2010	6	22	SPK50	1.04929
2010	6	23	SPK50	1.05629
2010	6	24	SPK50	1.05629
2010	6	25	SPK50	1.05075
2010	6	26	SPK50	1.04929
2010	6	27	SPK50	1.04929
2010	6	28	SPK50	1.04696
2010	6	29	SPK50	1.04259
2010	6	30	SPK50	1.03676
2010	7	1	SPK50	1.03022
2010	7	2	SPK50	1.02761
2010	7	3	SPK50	1.03022
2010	7	4	SPK50	1.03022
2010	7	5	SPK50	1.0279
2010	7	6	SPK50	1.02838
2010	7	7	SPK50	1.0279
2010	7	8	SPK50	1.03596
2010	7	9	SPK50	1.03776
2010	7	10	SPK50	1.03596
2010	7	11	SPK50	1.03596
2010	7	12	SPK50	1.04092
2010	7	13	SPK50	1.04291
2010	7	14	SPK50	1.04723
2010	7	15	SPK50	1.04426
2010	7	16	SPK50	1.03845
2010	7	17	SPK50	1.04426
2010	7	18	SPK50	1.04426
2010	7	19	SPK50	1.03061
2010	7	20	SPK50	1.02947
2010	7	21	SPK50	1.03544
2010	7	22	SPK50	1.03908
2010	7	23	SPK50	1.04473
2010	7	24	SPK50	1.03908
2010	7	25	SPK50	1.03908
2010	7	26	SPK50	1.04563
2010	7	27	SPK50	1.04742
2010	7	28	SPK50	1.047
2010	7	29	SPK50	1.04708
2010	7	30	SPK50	1.04551
2010	7	31	SPK50	1.04708
2010	8	1	SPK50	1.04708
2010	8	2	SPK50	1.05076
2010	8	3	SPK50	1.05587
2010	8	4	SPK50	1.052
2010	8	5	SPK50	1.0552
2010	8	6	SPK50	1.05571
2010	8	7	SPK50	1.0552
2010	8	8	SPK50	1.0552
2010	8	9	SPK50	1.05559
2010	8	10	SPK50	1.05356
2010	8	11	SPK50	1.05029
2010	8	12	SPK50	1.04836
2010	8	13	SPK50	1.05144
2010	8	14	SPK50	1.04836
2010	8	15	SPK50	1.04836
2010	8	16	SPK50	1.05334
2010	8	17	SPK50	1.05617
2010	8	18	SPK50	1.05799
2010	8	19	SPK50	1.05542
2010	8	20	SPK50	1.05799
2010	8	21	SPK50	1.05799
2010	8	22	SPK50	1.05799
2010	8	23	SPK50	1.05725
2010	8	24	SPK50	1.0567
2010	8	25	SPK50	1.05567
2010	8	26	SPK50	1.05519
2010	8	27	SPK50	1.05426
2010	8	28	SPK50	1.05519
2010	8	29	SPK50	1.05519
2010	8	30	SPK50	1.05792
2010	8	31	SPK50	1.05368
2010	9	1	SPK50	1.05626
2010	9	2	SPK50	1.05961
2010	9	3	SPK50	1.05932
2010	9	4	SPK50	1.05961
2010	9	5	SPK50	1.05961
2010	9	6	SPK50	1.06316
2010	9	7	SPK50	1.06369
2010	9	8	SPK50	1.06383
2010	9	9	SPK50	1.0671
2010	9	10	SPK50	1.06797
2010	9	11	SPK50	1.0671
2010	9	12	SPK50	1.0671
2010	9	13	SPK50	1.07011
2010	9	14	SPK50	1.07143
2010	9	15	SPK50	1.07055
2010	9	16	SPK50	1.0675
2010	9	17	SPK50	1.06699
2010	9	18	SPK50	1.0675
2010	9	19	SPK50	1.0675
2010	9	20	SPK50	1.0665
2010	9	21	SPK50	1.06824
2010	9	22	SPK50	1.06738
2010	9	23	SPK50	1.06403
2010	9	24	SPK50	1.06165
2010	9	25	SPK50	1.06403
2010	9	26	SPK50	1.06403
2010	9	27	SPK50	1.06661
2010	9	28	SPK50	1.06495
2010	9	29	SPK50	1.06637
2010	9	30	SPK50	1.06513
2010	10	1	SPK50	1.06451
2010	10	2	SPK50	1.06513
2010	10	3	SPK50	1.06513
2010	10	4	SPK50	1.06755
2010	10	5	SPK50	1.06549
2010	10	6	SPK50	1.07176
2010	10	7	SPK50	1.07003
2010	10	8	SPK50	1.06738
2010	10	9	SPK50	1.07003
2010	10	10	SPK50	1.07003
2010	10	11	SPK50	1.06979
2010	10	12	SPK50	1.07039
2010	10	13	SPK50	1.07267
2010	10	14	SPK50	1.0747
2010	10	15	SPK50	1.07227
2010	10	16	SPK50	1.0747
2010	10	17	SPK50	1.0747
2010	10	18	SPK50	1.06977
2010	10	19	SPK50	1.07105
2010	10	20	SPK50	1.0669
2010	10	21	SPK50	1.06957
2010	10	22	SPK50	1.06817
2010	10	23	SPK50	1.06957
2010	10	24	SPK50	1.06957
2010	10	25	SPK50	1.07016
2010	10	26	SPK50	1.06954
2010	10	27	SPK50	1.06719
2010	10	28	SPK50	1.06681
2010	10	29	SPK50	1.06676
2010	10	30	SPK50	1.06681
2010	10	31	SPK50	1.06681
2010	11	1	SPK50	1.07087
2010	11	2	SPK50	1.07269
2010	11	3	SPK50	1.07314
2010	11	4	SPK50	1.07462
2010	11	5	SPK50	1.07826
2010	11	6	SPK50	1.07462
2010	11	7	SPK50	1.07462
2010	11	8	SPK50	1.07977
2010	11	9	SPK50	1.08436
2010	11	10	SPK50	1.08298
2010	11	11	SPK50	1.08342
2010	11	12	SPK50	1.07977
2010	11	13	SPK50	1.08342
2010	11	14	SPK50	1.08342
2010	11	15	SPK50	1.07609
2010	11	16	SPK50	1.07405
2010	11	17	SPK50	1.06992
2010	11	18	SPK50	1.07204
2010	11	19	SPK50	1.07212
2010	11	20	SPK50	1.07204
2010	11	21	SPK50	1.07204
2010	11	22	SPK50	1.0719
2010	11	23	SPK50	1.07127
2010	11	24	SPK50	1.0686
2010	11	25	SPK50	1.07293
2010	11	26	SPK50	1.0706
2010	11	27	SPK50	1.07293
2010	11	28	SPK50	1.07293
2010	11	29	SPK50	1.06993
2010	11	30	SPK50	1.07147
2010	12	1	SPK50	1.07355
2010	12	2	SPK50	1.08076
2010	12	3	SPK50	1.08259
2010	12	4	SPK50	1.08076
2010	12	5	SPK50	1.08076
2010	12	6	SPK50	1.08258
2010	12	7	SPK50	1.08319
2010	12	8	SPK50	1.081
2010	12	9	SPK50	1.08082
2010	12	10	SPK50	1.08006
2010	12	11	SPK50	1.08082
2010	12	12	SPK50	1.08082
2010	12	13	SPK50	1.08137
2010	12	14	SPK50	1.08097
2010	12	15	SPK50	1.07996
2010	12	16	SPK50	1.07854
2010	12	17	SPK50	1.08033
2010	12	18	SPK50	1.07854
2010	12	19	SPK50	1.07854
2010	12	20	SPK50	1.08075
2010	12	21	SPK50	1.08499
2010	12	22	SPK50	1.08959
2010	12	23	SPK50	1.09103
2010	12	24	SPK50	1.08959
2010	12	25	SPK50	1.08959
2010	12	26	SPK50	1.08959
2010	12	27	SPK50	1.09038
2010	12	28	SPK50	1.08939
2010	12	29	SPK50	1.08739
2010	12	30	SPK50	1.08947
2010	12	31	SPK50	1.08961
2011	1	2	SPK50	1.08947
2011	1	3	SPK50	1.08969
2011	1	4	SPK50	1.09484
2011	1	5	SPK50	1.09293
2011	1	6	SPK50	1.09289
2011	1	7	SPK50	1.0976
2011	1	8	SPK50	1.09289
2011	1	9	SPK50	1.09289
2011	1	10	SPK50	1.09724
2011	1	11	SPK50	1.10129
2011	1	12	SPK50	1.10637
2011	1	13	SPK50	1.10783
2011	1	14	SPK50	1.10173
2011	1	15	SPK50	1.10783
2011	1	16	SPK50	1.10783
2011	1	17	SPK50	1.10001
2011	1	18	SPK50	1.10204
2011	1	19	SPK50	1.10151
2011	1	20	SPK50	1.09373
2011	1	21	SPK50	1.09029
2011	1	22	SPK50	1.09373
2011	1	23	SPK50	1.09373
2011	1	24	SPK50	1.08775
2011	1	25	SPK50	1.08912
2011	1	26	SPK50	1.08892
2011	1	27	SPK50	1.08769
2011	1	28	SPK50	1.08493
2011	1	29	SPK50	1.08769
2011	1	30	SPK50	1.08769
2011	1	31	SPK50	1.08116
2011	2	1	SPK50	1.08492
2011	2	2	SPK50	1.08843
2011	2	3	SPK50	1.08754
2011	2	4	SPK50	1.08928
2011	2	5	SPK50	1.08754
2011	2	6	SPK50	1.08754
2011	2	7	SPK50	1.09216
2011	2	8	SPK50	1.09107
2011	2	9	SPK50	1.08863
2011	2	10	SPK50	1.0862
2011	2	11	SPK50	1.08438
2011	2	12	SPK50	1.0862
2011	2	13	SPK50	1.0862
2011	2	14	SPK50	1.0778
2011	2	15	SPK50	1.07896
2011	2	16	SPK50	1.07855
2011	2	17	SPK50	1.07923
2011	2	18	SPK50	1.07788
2011	2	19	SPK50	1.07923
2011	2	20	SPK50	1.07923
2011	2	21	SPK50	1.07783
2011	2	22	SPK50	1.07276
2011	2	23	SPK50	1.06771
2011	2	24	SPK50	1.07276
2011	2	25	SPK50	1.07008
2011	2	26	SPK50	1.06771
2011	2	27	SPK50	1.06771
2011	2	28	SPK50	1.07224
2011	3	1	SPK50	1.07399
2011	3	2	SPK50	1.07164
2011	3	3	SPK50	1.07305
2011	3	4	SPK50	1.07383
2011	3	5	SPK50	1.07305
2011	3	6	SPK50	1.07305
2011	3	7	SPK50	1.07213
2011	3	8	SPK50	1.07165
2011	3	9	SPK50	1.0717
2011	3	10	SPK50	1.06896
2011	3	11	SPK50	1.06551
2011	3	12	SPK50	1.06896
2011	3	13	SPK50	1.06896
2011	3	14	SPK50	1.06113
2011	3	15	SPK50	1.05359
2011	3	16	SPK50	1.05639
2011	3	17	SPK50	1.05615
2011	3	18	SPK50	1.05901
2011	3	19	SPK50	1.05615
2011	3	20	SPK50	1.05615
2011	3	21	SPK50	1.06023
2011	3	22	SPK50	1.06131
2011	3	23	SPK50	1.06185
2011	3	24	SPK50	1.06332
2011	3	25	SPK50	1.06531
2011	3	26	SPK50	1.06332
2011	3	27	SPK50	1.06332
2011	3	28	SPK50	1.0656
2011	3	29	SPK50	1.06523
2011	3	30	SPK50	1.06716
2011	3	31	SPK50	1.06604
2011	4	1	SPK50	1.06822
2011	4	2	SPK50	1.06604
2011	4	3	SPK50	1.06604
2011	4	4	SPK50	1.06908
2011	4	5	SPK50	1.06807
2011	4	6	SPK50	1.06936
2011	4	7	SPK50	1.06865
2011	4	8	SPK50	1.06884
2011	4	9	SPK50	1.06865
2011	4	10	SPK50	1.06865
2011	4	11	SPK50	1.0676
2011	4	12	SPK50	1.06524
2011	4	13	SPK50	1.06476
2011	4	14	SPK50	1.06368
2011	4	15	SPK50	1.06465
2011	4	16	SPK50	1.06368
2011	4	17	SPK50	1.06368
2011	4	18	SPK50	1.06322
2011	4	19	SPK50	1.06169
2011	4	20	SPK50	1.06565
2011	4	21	SPK50	1.06606
2011	4	22	SPK50	1.06565
2011	4	23	SPK50	1.06565
2011	4	24	SPK50	1.06565
2011	4	25	SPK50	1.06608
2011	4	26	SPK50	1.06603
2011	4	27	SPK50	1.0662
2011	4	28	SPK50	1.06581
2011	4	29	SPK50	1.06561
2011	4	30	SPK50	1.06581
2011	5	1	SPK50	1.06581
2011	5	2	SPK50	1.0664
2011	5	3	SPK50	1.065
2011	5	4	SPK50	1.06218
2011	5	5	SPK50	1.06125
2011	5	6	SPK50	1.06249
2011	5	7	SPK50	1.06125
2011	5	8	SPK50	1.06125
2011	5	9	SPK50	1.06535
2011	5	10	SPK50	1.06773
2011	5	11	SPK50	1.06871
2011	5	12	SPK50	1.06616
2011	5	13	SPK50	1.06557
2011	5	14	SPK50	1.06616
2011	5	15	SPK50	1.06616
2011	5	16	SPK50	1.06371
2011	5	17	SPK50	1.06316
2011	5	18	SPK50	1.06297
2011	5	19	SPK50	1.06323
2011	5	20	SPK50	1.06285
2011	5	21	SPK50	1.06323
2011	5	22	SPK50	1.06323
2011	5	23	SPK50	1.05828
2011	5	24	SPK50	1.05884
2011	5	25	SPK50	1.05877
2011	5	26	SPK50	1.05971
2011	5	27	SPK50	1.06042
2011	5	28	SPK50	1.05971
2011	5	29	SPK50	1.05971
2011	5	30	SPK50	1.0611
2011	5	31	SPK50	1.06263
2011	6	1	SPK50	1.06224
2011	6	2	SPK50	1.0614
2011	6	3	SPK50	1.05768
2011	6	4	SPK50	1.0614
2011	6	5	SPK50	1.0614
2011	6	6	SPK50	1.05484
2011	6	7	SPK50	1.05467
2011	6	8	SPK50	1.05296
2011	6	9	SPK50	1.05349
2011	6	10	SPK50	1.05436
2011	6	11	SPK50	1.05349
2011	6	12	SPK50	1.05349
2011	6	13	SPK50	1.05357
2011	6	14	SPK50	1.05444
2011	6	15	SPK50	1.05428
2011	6	16	SPK50	1.05169
2011	6	17	SPK50	1.05065
2011	6	18	SPK50	1.05169
2011	6	19	SPK50	1.05169
2011	6	20	SPK50	1.04891
2011	6	21	SPK50	1.05054
2011	6	22	SPK50	1.04751
2011	6	23	SPK50	1.05054
2011	6	24	SPK50	1.05054
2011	6	25	SPK50	1.05054
2011	6	26	SPK50	1.05054
2011	6	27	SPK50	1.04704
2011	6	28	SPK50	1.04698
2011	6	29	SPK50	1.0504
2011	6	30	SPK50	1.05318
2011	7	1	SPK50	1.05591
2011	7	2	SPK50	1.05318
2011	7	3	SPK50	1.05318
2011	7	4	SPK50	1.0583
2011	7	5	SPK50	1.0589
2011	7	6	SPK50	1.05948
2011	7	7	SPK50	1.06183
2011	7	8	SPK50	1.06281
2011	7	9	SPK50	1.06183
2011	7	10	SPK50	1.06183
2011	7	11	SPK50	1.06035
2011	7	12	SPK50	1.05543
2011	7	13	SPK50	1.05796
2011	7	14	SPK50	1.05553
2011	7	15	SPK50	1.05412
2011	7	16	SPK50	1.05553
2011	7	17	SPK50	1.05553
2011	7	18	SPK50	1.05121
2011	7	19	SPK50	1.05189
2011	7	20	SPK50	1.05463
2011	7	21	SPK50	1.05491
2011	7	22	SPK50	1.05888
2011	7	23	SPK50	1.05491
2011	7	24	SPK50	1.05491
2011	7	25	SPK50	1.05719
2011	7	26	SPK50	1.05669
2011	7	27	SPK50	1.05551
2011	7	28	SPK50	1.05464
2011	7	29	SPK50	1.05379
2011	7	30	SPK50	1.05464
2011	7	31	SPK50	1.05464
2011	8	1	SPK50	1.05517
2011	8	2	SPK50	1.04947
2011	8	3	SPK50	1.0424
2011	8	4	SPK50	1.03615
2011	8	5	SPK50	1.02389
2011	8	6	SPK50	1.03615
2011	8	7	SPK50	1.03615
2011	8	8	SPK50	1.01565
2011	8	9	SPK50	1.00655
2011	8	10	SPK50	1.00935
2011	8	11	SPK50	1.0055
2011	8	12	SPK50	1.01056
2011	8	13	SPK50	1.0055
2011	8	14	SPK50	1.0055
2011	8	15	SPK50	1.01304
2011	8	16	SPK50	1.01306
2011	8	17	SPK50	1.01403
2011	8	18	SPK50	1.00895
2011	8	19	SPK50	1.00161
2011	8	20	SPK50	1.00895
2011	8	21	SPK50	1.00895
2011	8	22	SPK50	1.00207
2011	8	23	SPK50	1.00394
2011	8	24	SPK50	1.00422
2011	8	25	SPK50	1.00524
2011	8	26	SPK50	1.00419
2011	8	27	SPK50	1.00524
2011	8	28	SPK50	1.00524
2011	8	29	SPK50	1.00736
2011	8	30	SPK50	1.01126
2011	8	31	SPK50	1.01555
2011	9	1	SPK50	1.01737
2011	9	2	SPK50	1.01426
2011	9	3	SPK50	1.01737
2011	9	4	SPK50	1.01737
2011	9	5	SPK50	1.00842
2011	9	6	SPK50	1.00704
2011	9	7	SPK50	1.01179
2011	9	8	SPK50	1.0146
2011	9	9	SPK50	1.01205
2011	9	10	SPK50	1.0146
2011	9	11	SPK50	1.0146
2011	9	12	SPK50	1.00564
2011	9	13	SPK50	1.00593
2011	9	14	SPK50	1.0064
2011	9	15	SPK50	1.00814
2011	9	16	SPK50	1.01122
2011	9	17	SPK50	1.00814
2011	9	18	SPK50	1.00814
2011	9	19	SPK50	1.00802
2011	9	20	SPK50	1.00879
2011	9	21	SPK50	1.00725
2011	9	22	SPK50	0.99749
2011	9	23	SPK50	0.99284
2011	9	24	SPK50	0.99749
2011	9	25	SPK50	0.99749
2011	9	26	SPK50	0.99505
2011	9	27	SPK50	1.00163
2011	9	28	SPK50	1.00099
2011	9	29	SPK50	1.00032
2011	9	30	SPK50	0.99921
2011	10	1	SPK50	1.00032
2011	10	2	SPK50	1.00032
2011	10	3	SPK50	0.99564
2011	10	4	SPK50	0.9906
2011	10	5	SPK50	0.99333
2011	10	6	SPK50	0.99707
2011	10	7	SPK50	0.99776
2011	10	8	SPK50	0.99707
2011	10	9	SPK50	0.99707
2011	10	10	SPK50	0.999
2011	10	11	SPK50	1.00088
2011	10	12	SPK50	1.00146
2011	10	13	SPK50	1.00217
2011	10	14	SPK50	1.00248
2011	10	15	SPK50	1.00217
2011	10	16	SPK50	1.00217
2011	10	17	SPK50	1.00513
2011	10	18	SPK50	1.0029
2011	10	19	SPK50	1.00346
2011	10	20	SPK50	1.00096
2011	10	21	SPK50	1.00254
2011	10	22	SPK50	1.00096
2011	10	23	SPK50	1.00096
2011	10	24	SPK50	1.00704
2011	10	25	SPK50	1.00747
2011	10	26	SPK50	1.00813
2011	10	27	SPK50	1.01258
2011	10	28	SPK50	1.01271
2011	10	29	SPK50	1.01258
2011	10	30	SPK50	1.01258
2011	10	31	SPK50	1.0115
2011	11	1	SPK50	1.00814
2011	11	2	SPK50	1.00761
2011	11	3	SPK50	1.01211
2011	11	4	SPK50	1.01366
2011	11	5	SPK50	1.01211
2011	11	6	SPK50	1.01211
2011	11	7	SPK50	1.01189
2011	11	8	SPK50	1.01403
2011	11	9	SPK50	1.01082
2011	11	10	SPK50	1.0078
2011	11	11	SPK50	1.00879
2011	11	12	SPK50	1.0078
2011	11	13	SPK50	1.0078
2011	11	14	SPK50	1.01073
2011	11	15	SPK50	1.00728
2011	11	16	SPK50	1.00679
2011	11	17	SPK50	1.00229
2011	11	18	SPK50	0.9993
2011	11	19	SPK50	1.00229
2011	11	20	SPK50	1.00229
2011	11	21	SPK50	0.99288
2011	11	22	SPK50	0.99084
2011	11	23	SPK50	0.98603
2011	11	24	SPK50	0.98333
2011	11	25	SPK50	0.98259
2011	11	26	SPK50	0.98333
2011	11	27	SPK50	0.98333
2011	11	28	SPK50	0.99102
2011	11	29	SPK50	0.99362
2011	11	30	SPK50	1.00088
2011	12	1	SPK50	1.00601
2011	12	2	SPK50	1.00907
2011	12	3	SPK50	1.00601
2011	12	4	SPK50	1.00601
2011	12	5	SPK50	1.01086
2011	12	6	SPK50	1.00959
2011	12	7	SPK50	1.00967
2011	12	8	SPK50	1.00717
2011	12	9	SPK50	1.00634
2011	12	10	SPK50	1.00717
2011	12	11	SPK50	1.00717
2011	12	12	SPK50	1.00308
2011	12	13	SPK50	1.00314
2011	12	14	SPK50	1.00052
2011	12	15	SPK50	1.00114
2011	12	16	SPK50	1.00204
2011	12	17	SPK50	1.00114
2011	12	18	SPK50	1.00114
2011	12	19	SPK50	1.00117
2011	12	20	SPK50	1.00433
2011	12	21	SPK50	1.00647
2011	12	22	SPK50	1.00795
2011	12	23	SPK50	1.01063
2011	12	24	SPK50	1.00795
2011	12	25	SPK50	1.00795
2011	12	27	SPK50	1.01102
2011	12	28	SPK50	1.01012
2011	12	29	SPK50	1.01155
2011	12	30	SPK50	1.01297
2011	12	31	SPK50	1.01155
2012	1	1	SPK50	1.01155
2012	1	2	SPK50	1.01613
2012	1	3	SPK50	1.01994
2012	1	4	SPK50	1.0208
2012	1	5	SPK50	1.01975
2012	1	6	SPK50	1.02053
2012	1	7	SPK50	1.01975
2012	1	8	SPK50	1.01975
2012	1	9	SPK50	1.01997
2012	1	10	SPK50	1.02383
2012	1	11	SPK50	1.02529
2012	1	12	SPK50	1.02657
2012	1	13	SPK50	1.02766
2012	1	14	SPK50	1.02657
2012	1	15	SPK50	1.02657
2012	1	16	SPK50	1.02801
2012	1	17	SPK50	1.03131
2012	1	18	SPK50	1.03194
2012	1	19	SPK50	1.03407
2012	1	20	SPK50	1.03389
2012	1	21	SPK50	1.03407
2012	1	22	SPK50	1.03407
2012	1	23	SPK50	1.03463
2012	1	24	SPK50	1.03245
2012	1	25	SPK50	1.03233
2012	1	26	SPK50	1.03523
2012	1	27	SPK50	1.03522
2012	1	28	SPK50	1.03523
2012	1	29	SPK50	1.03523
2012	1	30	SPK50	1.03385
2012	1	31	SPK50	1.03544
2012	2	1	SPK50	1.03896
2012	2	2	SPK50	1.04091
2012	2	3	SPK50	1.04336
2012	2	4	SPK50	1.04091
2012	2	5	SPK50	1.04091
2012	2	6	SPK50	1.04525
2012	2	7	SPK50	1.04363
2012	2	8	SPK50	1.04477
2012	2	9	SPK50	1.04275
2012	2	10	SPK50	1.04243
2012	2	11	SPK50	1.04275
2012	2	12	SPK50	1.04275
2012	2	13	SPK50	1.04367
2012	2	14	SPK50	1.04486
2012	2	15	SPK50	1.04743
2012	2	16	SPK50	1.04607
2012	2	17	SPK50	1.04812
2012	2	18	SPK50	1.04607
2012	2	19	SPK50	1.04607
2012	2	20	SPK50	1.04993
2012	2	21	SPK50	1.04835
2012	2	22	SPK50	1.04657
2012	2	23	SPK50	1.04604
2012	2	24	SPK50	1.04657
2012	2	25	SPK50	1.04657
2012	2	26	SPK50	1.04657
2012	2	27	SPK50	1.04532
2012	2	28	SPK50	1.04621
2012	2	29	SPK50	1.04799
2012	3	1	SPK50	1.04919
2012	3	2	SPK50	1.05238
2012	3	3	SPK50	1.04919
2012	3	4	SPK50	1.04919
2012	3	5	SPK50	1.04992
2012	3	6	SPK50	1.0458
2012	3	7	SPK50	1.04507
2012	3	8	SPK50	1.04844
2012	3	9	SPK50	1.05114
2012	3	10	SPK50	1.04844
2012	3	11	SPK50	1.04844
2012	3	12	SPK50	1.05159
2012	3	13	SPK50	1.0558
2012	3	14	SPK50	1.05725
2012	3	15	SPK50	1.05566
2012	3	16	SPK50	1.05494
2012	3	17	SPK50	1.05566
2012	3	18	SPK50	1.05566
2012	3	19	SPK50	1.05461
2012	3	20	SPK50	1.05131
2012	3	21	SPK50	1.05088
2012	3	22	SPK50	1.04855
2012	3	23	SPK50	1.04835
2012	3	24	SPK50	1.04855
2012	3	25	SPK50	1.04855
2012	3	26	SPK50	1.04953
2012	3	27	SPK50	1.05108
2012	3	28	SPK50	1.04984
2012	3	29	SPK50	1.0475
2012	3	30	SPK50	1.04882
2012	3	31	SPK50	1.0475
2012	4	1	SPK50	1.0475
2012	4	2	SPK50	1.05209
2012	4	3	SPK50	1.05128
2012	4	4	SPK50	1.05003
2012	4	5	SPK50	1.04945
2012	4	6	SPK50	1.05003
2012	4	7	SPK50	1.05003
2012	4	8	SPK50	1.05003
2012	4	9	SPK50	1.04862
2012	4	10	SPK50	1.04402
2012	4	11	SPK50	1.04335
2012	4	12	SPK50	1.04527
2012	4	13	SPK50	1.04596
2012	4	14	SPK50	1.04527
2012	4	15	SPK50	1.04527
2012	4	16	SPK50	1.04528
2012	4	17	SPK50	1.04801
2012	4	18	SPK50	1.04929
2012	4	19	SPK50	1.04917
2012	4	20	SPK50	1.04733
2012	4	21	SPK50	1.04917
2012	4	22	SPK50	1.04917
2012	4	23	SPK50	1.04303
2012	4	24	SPK50	1.04375
2012	4	25	SPK50	1.04638
2012	4	26	SPK50	1.04724
2012	4	27	SPK50	1.04988
2012	4	28	SPK50	1.04724
2012	4	29	SPK50	1.04724
2012	4	30	SPK50	1.05129
2012	5	1	SPK50	1.04988
2012	5	2	SPK50	1.05349
2012	5	3	SPK50	1.05284
2012	5	4	SPK50	1.05087
2012	5	5	SPK50	1.05284
2012	5	6	SPK50	1.05284
2012	5	7	SPK50	1.05023
2012	5	8	SPK50	1.04972
2012	5	9	SPK50	1.04737
2012	5	10	SPK50	1.04834
2012	5	11	SPK50	1.04885
2012	5	12	SPK50	1.04834
2012	5	13	SPK50	1.04834
2012	5	14	SPK50	1.0441
2012	5	15	SPK50	1.03986
2012	5	16	SPK50	1.03804
2012	5	17	SPK50	1.0345
2012	5	18	SPK50	1.03089
2012	5	19	SPK50	1.0345
2012	5	20	SPK50	1.0345
2012	5	21	SPK50	1.03219
2012	5	22	SPK50	1.03702
2012	5	23	SPK50	1.03228
2012	5	24	SPK50	1.0358
