day	month	year	symbol	nav
24	10	2004	SEK00	0.69536
25	10	2004	SEK00	0.69664
26	10	2004	SEK00	0.69664
27	10	2004	SEK00	0.69664
28	10	2004	SEK00	0.69536
29	10	2004	SEK00	0.696
30	10	2004	SEK00	0.69536
31	10	2004	SEK00	0.69536
01	11	2004	SEK00	0.69664
02	11	2004	SEK00	0.696
03	11	2004	SEK00	0.696
04	11	2004	SEK00	0.69728
05	11	2004	SEK00	0.69792
06	11	2004	SEK00	0.69728
07	11	2004	SEK00	0.69728
08	11	2004	SEK00	0.69728
09	11	2004	SEK00	0.69792
10	11	2004	SEK00	0.69919
11	11	2004	SEK00	0.69983
12	11	2004	SEK00	0.70111
13	11	2004	SEK00	0.69983
14	11	2004	SEK00	0.69983
15	11	2004	SEK00	0.70303
16	11	2004	SEK00	0.70367
17	11	2004	SEK00	0.70303
18	11	2004	SEK00	0.70303
19	11	2004	SEK00	0.70239
20	11	2004	SEK00	0.70303
21	11	2004	SEK00	0.70303
22	11	2004	SEK00	0.70303
23	11	2004	SEK00	0.70431
24	11	2004	SEK00	0.70431
25	11	2004	SEK00	0.70495
26	11	2004	SEK00	0.70559
27	11	2004	SEK00	0.70495
28	11	2004	SEK00	0.70495
29	11	2004	SEK00	0.70495
30	11	2004	SEK00	0.70431
01	12	2004	SEK00	0.70559
02	12	2004	SEK00	0.70622
03	12	2004	SEK00	0.70431
04	12	2004	SEK00	0.70622
05	12	2004	SEK00	0.70622
06	12	2004	SEK00	0.70814
07	12	2004	SEK00	0.70878
08	12	2004	SEK00	0.70814
09	12	2004	SEK00	0.70942
10	12	2004	SEK00	0.70878
11	12	2004	SEK00	0.70942
12	12	2004	SEK00	0.70942
13	12	2004	SEK00	0.71006
14	12	2004	SEK00	0.7107
15	12	2004	SEK00	0.71262
16	12	2004	SEK00	0.71325
17	12	2004	SEK00	0.71134
19	12	2004	SEK00	0.71325
20	12	2004	SEK00	0.71198
21	12	2004	SEK00	0.71262
22	12	2004	SEK00	0.71262
23	12	2004	SEK00	0.71262
24	12	2004	SEK00	0.71325
25	12	2004	SEK00	0.71262
26	12	2004	SEK00	0.71262
27	12	2004	SEK00	0.71325
28	12	2004	SEK00	0.71325
29	12	2004	SEK00	0.71198
30	12	2004	SEK00	0.71134
31	12	2004	SEK00	0.71134
01	1	2005	SEK00	0.71134
02	1	2005	SEK00	0.71134
03	1	2005	SEK00	0.71198
04	1	2005	SEK00	0.71325
05	1	2005	SEK00	0.71198
06	1	2005	SEK00	0.71262
07	1	2005	SEK00	0.71325
08	1	2005	SEK00	0.71262
09	1	2005	SEK00	0.71262
10	1	2005	SEK00	0.71325
11	1	2005	SEK00	0.71389
12	1	2005	SEK00	0.71389
13	1	2005	SEK00	0.71389
14	1	2005	SEK00	0.71517
15	1	2005	SEK00	0.71389
16	1	2005	SEK00	0.71389
17	1	2005	SEK00	0.71581
18	1	2005	SEK00	0.71581
19	1	2005	SEK00	0.71709
20	1	2005	SEK00	0.71453
21	1	2005	SEK00	0.71453
22	1	2005	SEK00	0.71453
23	1	2005	SEK00	0.71453
24	1	2005	SEK00	0.71581
25	1	2005	SEK00	0.71645
26	1	2005	SEK00	0.71581
27	1	2005	SEK00	0.71581
28	1	2005	SEK00	0.71645
29	1	2005	SEK00	0.71581
30	1	2005	SEK00	0.71581
31	1	2005	SEK00	0.71773
01	2	2005	SEK00	0.71837
02	2	2005	SEK00	0.71837
03	2	2005	SEK00	0.71901
04	2	2005	SEK00	0.71965
05	2	2005	SEK00	0.71901
06	2	2005	SEK00	0.71901
07	2	2005	SEK00	0.72156
08	2	2005	SEK00	0.7222
09	2	2005	SEK00	0.72348
10	2	2005	SEK00	0.72412
11	2	2005	SEK00	0.72284
12	2	2005	SEK00	0.72412
13	2	2005	SEK00	0.72412
14	2	2005	SEK00	0.7222
15	2	2005	SEK00	0.72284
16	2	2005	SEK00	0.72348
17	2	2005	SEK00	0.72156
18	2	2005	SEK00	0.72156
19	2	2005	SEK00	0.72156
20	2	2005	SEK00	0.72156
21	2	2005	SEK00	0.72092
22	2	2005	SEK00	0.72028
23	2	2005	SEK00	0.71965
24	2	2005	SEK00	0.72028
25	2	2005	SEK00	0.72092
26	2	2005	SEK00	0.71965
27	2	2005	SEK00	0.71965
28	2	2005	SEK00	0.72156
01	3	2005	SEK00	0.72156
02	3	2005	SEK00	0.72028
03	3	2005	SEK00	0.71965
04	3	2005	SEK00	0.72092
05	3	2005	SEK00	0.71965
06	3	2005	SEK00	0.71965
07	3	2005	SEK00	0.72284
08	3	2005	SEK00	0.72348
09	3	2005	SEK00	0.7222
10	3	2005	SEK00	0.72028
11	3	2005	SEK00	0.72092
12	3	2005	SEK00	0.72028
13	3	2005	SEK00	0.72028
14	3	2005	SEK00	0.71965
15	3	2005	SEK00	0.72092
16	3	2005	SEK00	0.71837
17	3	2005	SEK00	0.71773
18	3	2005	SEK00	0.71773
19	3	2005	SEK00	0.71773
20	3	2005	SEK00	0.71773
21	3	2005	SEK00	0.71709
22	3	2005	SEK00	0.71709
23	3	2005	SEK00	0.71581
24	3	2005	SEK00	0.71645
25	3	2005	SEK00	0.71581
26	3	2005	SEK00	0.71581
27	3	2005	SEK00	0.71581
28	3	2005	SEK00	0.71709
29	3	2005	SEK00	0.71581
30	3	2005	SEK00	0.71773
31	3	2005	SEK00	0.71837
01	4	2005	SEK00	0.71901
02	4	2005	SEK00	0.71837
03	4	2005	SEK00	0.71837
04	4	2005	SEK00	0.71837
05	4	2005	SEK00	0.71837
06	4	2005	SEK00	0.71901
07	4	2005	SEK00	0.71965
08	4	2005	SEK00	0.71965
09	4	2005	SEK00	0.71965
10	4	2005	SEK00	0.71965
11	4	2005	SEK00	0.71965
12	4	2005	SEK00	0.72028
13	4	2005	SEK00	0.72092
14	4	2005	SEK00	0.72092
15	4	2005	SEK00	0.72028
16	4	2005	SEK00	0.72092
17	4	2005	SEK00	0.72092
18	4	2005	SEK00	0.72028
19	4	2005	SEK00	0.71965
20	4	2005	SEK00	0.72092
21	4	2005	SEK00	0.72092
22	4	2005	SEK00	0.72156
23	4	2005	SEK00	0.72092
24	4	2005	SEK00	0.72092
25	4	2005	SEK00	0.72156
26	4	2005	SEK00	0.7222
27	4	2005	SEK00	0.72156
28	4	2005	SEK00	0.72284
29	4	2005	SEK00	0.72156
30	4	2005	SEK00	0.72284
01	5	2005	SEK00	0.72284
02	5	2005	SEK00	0.72284
03	5	2005	SEK00	0.72284
04	5	2005	SEK00	0.72348
05	5	2005	SEK00	0.72412
06	5	2005	SEK00	0.72412
07	5	2005	SEK00	0.72412
08	5	2005	SEK00	0.72412
09	5	2005	SEK00	0.72284
10	5	2005	SEK00	0.72348
11	5	2005	SEK00	0.72412
12	5	2005	SEK00	0.72412
13	5	2005	SEK00	0.72412
14	5	2005	SEK00	0.72412
15	5	2005	SEK00	0.72412
16	5	2005	SEK00	0.72476
17	5	2005	SEK00	0.72412
18	5	2005	SEK00	0.72412
19	5	2005	SEK00	0.72476
20	5	2005	SEK00	0.72412
21	5	2005	SEK00	0.72476
22	5	2005	SEK00	0.72476
23	5	2005	SEK00	0.72412
24	5	2005	SEK00	0.72604
25	5	2005	SEK00	0.72668
26	5	2005	SEK00	0.72604
27	5	2005	SEK00	0.72604
28	5	2005	SEK00	0.72604
29	5	2005	SEK00	0.72604
30	5	2005	SEK00	0.72412
31	5	2005	SEK00	0.72604
01	6	2005	SEK00	0.72732
02	6	2005	SEK00	0.72923
03	6	2005	SEK00	0.72987
04	6	2005	SEK00	0.72923
05	6	2005	SEK00	0.72923
06	6	2005	SEK00	0.73051
07	6	2005	SEK00	0.73179
08	6	2005	SEK00	0.73243
09	6	2005	SEK00	0.73115
10	6	2005	SEK00	0.73243
11	6	2005	SEK00	0.73115
12	6	2005	SEK00	0.73115
13	6	2005	SEK00	0.73115
14	6	2005	SEK00	0.73115
15	6	2005	SEK00	0.73051
16	6	2005	SEK00	0.72859
17	6	2005	SEK00	0.72923
18	6	2005	SEK00	0.72859
19	6	2005	SEK00	0.72859
20	6	2005	SEK00	0.72987
21	6	2005	SEK00	0.73179
22	6	2005	SEK00	0.73307
23	6	2005	SEK00	0.73179
24	6	2005	SEK00	0.73179
25	6	2005	SEK00	0.73179
26	6	2005	SEK00	0.73179
27	6	2005	SEK00	0.73307
28	6	2005	SEK00	0.73243
29	6	2005	SEK00	0.73179
30	6	2005	SEK00	0.73371
01	7	2005	SEK00	0.73435
02	7	2005	SEK00	0.73371
03	7	2005	SEK00	0.73371
04	7	2005	SEK00	0.73371
05	7	2005	SEK00	0.73243
06	7	2005	SEK00	0.73243
07	7	2005	SEK00	0.73371
08	7	2005	SEK00	0.73243
09	7	2005	SEK00	0.73371
10	7	2005	SEK00	0.73371
11	7	2005	SEK00	0.73307
12	7	2005	SEK00	0.73243
13	7	2005	SEK00	0.73179
14	7	2005	SEK00	0.73115
15	7	2005	SEK00	0.73179
16	7	2005	SEK00	0.73115
17	7	2005	SEK00	0.73115
18	7	2005	SEK00	0.73307
19	7	2005	SEK00	0.73243
20	7	2005	SEK00	0.73179
21	7	2005	SEK00	0.73179
22	7	2005	SEK00	0.73243
23	7	2005	SEK00	0.73179
24	7	2005	SEK00	0.73179
25	7	2005	SEK00	0.73307
26	7	2005	SEK00	0.73243
27	7	2005	SEK00	0.73371
28	7	2005	SEK00	0.73307
29	7	2005	SEK00	0.73435
30	7	2005	SEK00	0.73307
31	7	2005	SEK00	0.73307
01	8	2005	SEK00	0.73243
02	8	2005	SEK00	0.73243
03	8	2005	SEK00	0.73307
04	8	2005	SEK00	0.73307
05	8	2005	SEK00	0.73307
06	8	2005	SEK00	0.73307
07	8	2005	SEK00	0.73307
08	8	2005	SEK00	0.73243
09	8	2005	SEK00	0.73179
10	8	2005	SEK00	0.73307
11	8	2005	SEK00	0.73371
12	8	2005	SEK00	0.73435
13	8	2005	SEK00	0.73371
14	8	2005	SEK00	0.73371
15	8	2005	SEK00	0.73498
16	8	2005	SEK00	0.73562
17	8	2005	SEK00	0.73562
18	8	2005	SEK00	0.73626
19	8	2005	SEK00	0.73626
20	8	2005	SEK00	0.73626
21	8	2005	SEK00	0.73626
22	8	2005	SEK00	0.7369
23	8	2005	SEK00	0.7369
24	8	2005	SEK00	0.73754
25	8	2005	SEK00	0.73754
26	8	2005	SEK00	0.73754
27	8	2005	SEK00	0.73754
28	8	2005	SEK00	0.73754
29	8	2005	SEK00	0.73818
30	8	2005	SEK00	0.73818
31	8	2005	SEK00	0.74074
01	9	2005	SEK00	0.74201
02	9	2005	SEK00	0.74329
03	9	2005	SEK00	0.74201
04	9	2005	SEK00	0.74201
05	9	2005	SEK00	0.74329
06	9	2005	SEK00	0.74265
07	9	2005	SEK00	0.74265
08	9	2005	SEK00	0.74393
09	9	2005	SEK00	0.74393
10	9	2005	SEK00	0.74393
11	9	2005	SEK00	0.74393
12	9	2005	SEK00	0.74329
13	9	2005	SEK00	0.74457
14	9	2005	SEK00	0.74393
15	9	2005	SEK00	0.74393
16	9	2005	SEK00	0.74329
17	9	2005	SEK00	0.74393
18	9	2005	SEK00	0.74393
19	9	2005	SEK00	0.74521
20	9	2005	SEK00	0.74521
21	9	2005	SEK00	0.74649
22	9	2005	SEK00	0.74585
23	9	2005	SEK00	0.74457
24	9	2005	SEK00	0.74585
25	9	2005	SEK00	0.74585
26	9	2005	SEK00	0.74329
27	9	2005	SEK00	0.74329
28	9	2005	SEK00	0.74329
29	9	2005	SEK00	0.74329
30	9	2005	SEK00	0.74265
01	10	2005	SEK00	0.74329
02	10	2005	SEK00	0.74329
03	10	2005	SEK00	0.74138
04	10	2005	SEK00	0.74138
05	10	2005	SEK00	0.74201
06	10	2005	SEK00	0.74074
07	10	2005	SEK00	0.7401
08	10	2005	SEK00	0.74074
09	10	2005	SEK00	0.74074
10	10	2005	SEK00	0.74074
11	10	2005	SEK00	0.74074
12	10	2005	SEK00	0.73946
13	10	2005	SEK00	0.7369
14	10	2005	SEK00	0.73626
15	10	2005	SEK00	0.7369
16	10	2005	SEK00	0.7369
17	10	2005	SEK00	0.7369
18	10	2005	SEK00	0.7369
19	10	2005	SEK00	0.73754
20	10	2005	SEK00	0.73626
21	10	2005	SEK00	0.73754
22	10	2005	SEK00	0.73626
23	10	2005	SEK00	0.73626
24	10	2005	SEK00	0.73754
25	10	2005	SEK00	0.73626
26	10	2005	SEK00	0.73307
27	10	2005	SEK00	0.73115
28	10	2005	SEK00	0.73051
29	10	2005	SEK00	0.73115
30	10	2005	SEK00	0.73115
31	10	2005	SEK00	0.72987
01	11	2005	SEK00	0.73051
02	11	2005	SEK00	0.72923
03	11	2005	SEK00	0.72732
04	11	2005	SEK00	0.7254
05	11	2005	SEK00	0.72732
06	11	2005	SEK00	0.72732
07	11	2005	SEK00	0.72412
08	11	2005	SEK00	0.72476
09	11	2005	SEK00	0.72348
10	11	2005	SEK00	0.7222
11	11	2005	SEK00	0.72284
12	11	2005	SEK00	0.7222
13	11	2005	SEK00	0.7222
14	11	2005	SEK00	0.72284
15	11	2005	SEK00	0.72412
16	11	2005	SEK00	0.72604
17	11	2005	SEK00	0.72604
18	11	2005	SEK00	0.72284
19	11	2005	SEK00	0.72604
20	11	2005	SEK00	0.72604
21	11	2005	SEK00	0.72348
22	11	2005	SEK00	0.72348
23	11	2005	SEK00	0.72476
24	11	2005	SEK00	0.72668
25	11	2005	SEK00	0.72732
26	11	2005	SEK00	0.72668
27	11	2005	SEK00	0.72668
28	11	2005	SEK00	0.72795
29	11	2005	SEK00	0.72668
30	11	2005	SEK00	0.72604
01	12	2005	SEK00	0.72732
02	12	2005	SEK00	0.72859
03	12	2005	SEK00	0.72732
04	12	2005	SEK00	0.72732
05	12	2005	SEK00	0.72795
06	12	2005	SEK00	0.72859
07	12	2005	SEK00	0.72795
08	12	2005	SEK00	0.72795
09	12	2005	SEK00	0.72668
10	12	2005	SEK00	0.72795
11	12	2005	SEK00	0.72795
12	12	2005	SEK00	0.72732
13	12	2005	SEK00	0.72795
14	12	2005	SEK00	0.72859
15	12	2005	SEK00	0.72795
16	12	2005	SEK00	0.72859
17	12	2005	SEK00	0.72795
18	12	2005	SEK00	0.72795
19	12	2005	SEK00	0.72859
20	12	2005	SEK00	0.72923
21	12	2005	SEK00	0.72795
22	12	2005	SEK00	0.72859
23	12	2005	SEK00	0.72923
24	12	2005	SEK00	0.72859
25	12	2005	SEK00	0.72859
26	12	2005	SEK00	0.72859
27	12	2005	SEK00	0.72987
28	12	2005	SEK00	0.73051
29	12	2005	SEK00	0.72923
30	12	2005	SEK00	0.72987
31	12	2005	SEK00	0.72923
01	1	2006	SEK00	0.72923
02	1	2006	SEK00	0.72923
03	1	2006	SEK00	0.72923
04	1	2006	SEK00	0.73115
05	1	2006	SEK00	0.73179
06	1	2006	SEK00	0.73307
07	1	2006	SEK00	0.73179
08	1	2006	SEK00	0.73179
09	1	2006	SEK00	0.73435
10	1	2006	SEK00	0.73307
11	1	2006	SEK00	0.73307
12	1	2006	SEK00	0.73371
13	1	2006	SEK00	0.73435
14	1	2006	SEK00	0.73371
15	1	2006	SEK00	0.73371
16	1	2006	SEK00	0.73435
17	1	2006	SEK00	0.73435
18	1	2006	SEK00	0.73435
19	1	2006	SEK00	0.73179
20	1	2006	SEK00	0.73115
21	1	2006	SEK00	0.73179
22	1	2006	SEK00	0.73179
23	1	2006	SEK00	0.73115
24	1	2006	SEK00	0.73179
25	1	2006	SEK00	0.72987
26	1	2006	SEK00	0.72859
27	1	2006	SEK00	0.72795
28	1	2006	SEK00	0.72859
29	1	2006	SEK00	0.72859
30	1	2006	SEK00	0.72732
31	1	2006	SEK00	0.72732
01	2	2006	SEK00	0.72668
02	2	2006	SEK00	0.72668
03	2	2006	SEK00	0.72732
04	2	2006	SEK00	0.72668
05	2	2006	SEK00	0.72668
06	2	2006	SEK00	0.72795
07	2	2006	SEK00	0.72732
08	2	2006	SEK00	0.72732
09	2	2006	SEK00	0.72795
10	2	2006	SEK00	0.72859
11	2	2006	SEK00	0.72795
12	2	2006	SEK00	0.72795
13	2	2006	SEK00	0.72795
14	2	2006	SEK00	0.72795
15	2	2006	SEK00	0.72859
16	2	2006	SEK00	0.72795
17	2	2006	SEK00	0.72923
18	2	2006	SEK00	0.72795
19	2	2006	SEK00	0.72795
20	2	2006	SEK00	0.73051
21	2	2006	SEK00	0.72987
22	2	2006	SEK00	0.72987
23	2	2006	SEK00	0.72859
24	2	2006	SEK00	0.72987
25	2	2006	SEK00	0.72987
26	2	2006	SEK00	0.72987
27	2	2006	SEK00	0.72732
28	2	2006	SEK00	0.72795
01	3	2006	SEK00	0.72795
02	3	2006	SEK00	0.72668
03	3	2006	SEK00	0.72476
04	3	2006	SEK00	0.72668
05	3	2006	SEK00	0.72668
06	3	2006	SEK00	0.72476
07	3	2006	SEK00	0.72348
08	3	2006	SEK00	0.7222
09	3	2006	SEK00	0.7222
10	3	2006	SEK00	0.72092
11	3	2006	SEK00	0.7222
12	3	2006	SEK00	0.7222
13	3	2006	SEK00	0.71965
14	3	2006	SEK00	0.72092
15	3	2006	SEK00	0.72092
16	3	2006	SEK00	0.72156
17	3	2006	SEK00	0.72092
18	3	2006	SEK00	0.72156
19	3	2006	SEK00	0.72156
20	3	2006	SEK00	0.72092
21	3	2006	SEK00	0.72156
22	3	2006	SEK00	0.72156
23	3	2006	SEK00	0.72092
24	3	2006	SEK00	0.72156
25	3	2006	SEK00	0.72092
26	3	2006	SEK00	0.72092
27	3	2006	SEK00	0.72156
28	3	2006	SEK00	0.71901
29	3	2006	SEK00	0.71709
30	3	2006	SEK00	0.71645
31	3	2006	SEK00	0.71645
01	4	2006	SEK00	0.71645
02	4	2006	SEK00	0.71645
03	4	2006	SEK00	0.71581
04	4	2006	SEK00	0.71389
05	4	2006	SEK00	0.71325
06	4	2006	SEK00	0.71262
07	4	2006	SEK00	0.71262
08	4	2006	SEK00	0.71262
09	4	2006	SEK00	0.71262
10	4	2006	SEK00	0.71262
11	4	2006	SEK00	0.71325
12	4	2006	SEK00	0.71262
13	4	2006	SEK00	0.7107
14	4	2006	SEK00	0.71262
15	4	2006	SEK00	0.71262
16	4	2006	SEK00	0.71262
17	4	2006	SEK00	0.71134
18	4	2006	SEK00	0.71134
19	4	2006	SEK00	0.71134
20	4	2006	SEK00	0.71198
21	4	2006	SEK00	0.71134
22	4	2006	SEK00	0.71198
23	4	2006	SEK00	0.71198
24	4	2006	SEK00	0.71198
25	4	2006	SEK00	0.7107
26	4	2006	SEK00	0.70942
27	4	2006	SEK00	0.71006
28	4	2006	SEK00	0.71006
29	4	2006	SEK00	0.71006
30	4	2006	SEK00	0.71006
01	5	2006	SEK00	0.71006
02	5	2006	SEK00	0.70942
03	5	2006	SEK00	0.70878
04	5	2006	SEK00	0.70878
05	5	2006	SEK00	0.70878
06	5	2006	SEK00	0.70878
07	5	2006	SEK00	0.70878
08	5	2006	SEK00	0.70942
09	5	2006	SEK00	0.70878
10	5	2006	SEK00	0.71006
11	5	2006	SEK00	0.70878
12	5	2006	SEK00	0.70814
13	5	2006	SEK00	0.70878
14	5	2006	SEK00	0.70878
15	5	2006	SEK00	0.70878
16	5	2006	SEK00	0.71006
17	5	2006	SEK00	0.70878
18	5	2006	SEK00	0.70942
19	5	2006	SEK00	0.7107
20	5	2006	SEK00	0.70942
21	5	2006	SEK00	0.70942
22	5	2006	SEK00	0.71325
23	5	2006	SEK00	0.71262
24	5	2006	SEK00	0.71325
25	5	2006	SEK00	0.71325
26	5	2006	SEK00	0.71325
27	5	2006	SEK00	0.71325
28	5	2006	SEK00	0.71325
29	5	2006	SEK00	0.71325
30	5	2006	SEK00	0.71198
31	5	2006	SEK00	0.7107
01	6	2006	SEK00	0.7107
02	6	2006	SEK00	0.71134
03	6	2006	SEK00	0.7107
04	6	2006	SEK00	0.7107
05	6	2006	SEK00	0.7107
06	6	2006	SEK00	0.71006
07	6	2006	SEK00	0.70878
08	6	2006	SEK00	0.7107
09	6	2006	SEK00	0.7107
10	6	2006	SEK00	0.7107
11	6	2006	SEK00	0.7107
12	6	2006	SEK00	0.71198
13	6	2006	SEK00	0.71262
14	6	2006	SEK00	0.71198
15	6	2006	SEK00	0.7107
16	6	2006	SEK00	0.71006
17	6	2006	SEK00	0.7107
18	6	2006	SEK00	0.7107
19	6	2006	SEK00	0.70878
20	6	2006	SEK00	0.70814
21	6	2006	SEK00	0.70686
22	6	2006	SEK00	0.70559
23	6	2006	SEK00	0.70686
24	6	2006	SEK00	0.70686
25	6	2006	SEK00	0.70686
26	6	2006	SEK00	0.70303
27	6	2006	SEK00	0.70239
28	6	2006	SEK00	0.70239
29	6	2006	SEK00	0.70303
30	6	2006	SEK00	0.70303
01	7	2006	SEK00	0.70303
02	7	2006	SEK00	0.70303
03	7	2006	SEK00	0.70303
04	7	2006	SEK00	0.70367
05	7	2006	SEK00	0.70239
06	7	2006	SEK00	0.70303
07	7	2006	SEK00	0.70367
08	7	2006	SEK00	0.70303
09	7	2006	SEK00	0.70303
10	7	2006	SEK00	0.70303
11	7	2006	SEK00	0.70431
12	7	2006	SEK00	0.70431
13	7	2006	SEK00	0.70431
14	7	2006	SEK00	0.70559
15	7	2006	SEK00	0.70431
16	7	2006	SEK00	0.70431
17	7	2006	SEK00	0.70495
18	7	2006	SEK00	0.70495
19	7	2006	SEK00	0.70622
20	7	2006	SEK00	0.70686
21	7	2006	SEK00	0.7075
22	7	2006	SEK00	0.70686
23	7	2006	SEK00	0.70686
24	7	2006	SEK00	0.7075
25	7	2006	SEK00	0.70814
26	7	2006	SEK00	0.70814
27	7	2006	SEK00	0.70878
28	7	2006	SEK00	0.70942
29	7	2006	SEK00	0.70878
30	7	2006	SEK00	0.70878
31	7	2006	SEK00	0.70942
01	8	2006	SEK00	0.70878
02	8	2006	SEK00	0.70942
03	8	2006	SEK00	0.70814
04	8	2006	SEK00	0.71006
05	8	2006	SEK00	0.70814
06	8	2006	SEK00	0.70814
07	8	2006	SEK00	0.7107
08	8	2006	SEK00	0.71134
09	8	2006	SEK00	0.7107
10	8	2006	SEK00	0.7107
11	8	2006	SEK00	0.71006
12	8	2006	SEK00	0.7107
13	8	2006	SEK00	0.7107
14	8	2006	SEK00	0.70878
15	8	2006	SEK00	0.70942
16	8	2006	SEK00	0.7107
17	8	2006	SEK00	0.7107
18	8	2006	SEK00	0.7107
19	8	2006	SEK00	0.7107
20	8	2006	SEK00	0.7107
21	8	2006	SEK00	0.71198
22	8	2006	SEK00	0.71325
23	8	2006	SEK00	0.71325
24	8	2006	SEK00	0.71262
25	8	2006	SEK00	0.71325
26	8	2006	SEK00	0.71262
27	8	2006	SEK00	0.71262
28	8	2006	SEK00	0.71389
29	8	2006	SEK00	0.71262
30	8	2006	SEK00	0.71389
31	8	2006	SEK00	0.71517
01	9	2006	SEK00	0.71517
02	9	2006	SEK00	0.71517
03	9	2006	SEK00	0.71517
04	9	2006	SEK00	0.71517
05	9	2006	SEK00	0.71453
06	9	2006	SEK00	0.71389
07	9	2006	SEK00	0.71389
08	9	2006	SEK00	0.71389
09	9	2006	SEK00	0.71389
10	9	2006	SEK00	0.71389
11	9	2006	SEK00	0.71389
12	9	2006	SEK00	0.71262
13	9	2006	SEK00	0.71389
14	9	2006	SEK00	0.71389
15	9	2006	SEK00	0.71389
16	9	2006	SEK00	0.71389
17	9	2006	SEK00	0.71389
18	9	2006	SEK00	0.71325
19	9	2006	SEK00	0.71389
20	9	2006	SEK00	0.71453
21	9	2006	SEK00	0.71517
22	9	2006	SEK00	0.71581
23	9	2006	SEK00	0.71517
24	9	2006	SEK00	0.71517
25	9	2006	SEK00	0.71709
26	9	2006	SEK00	0.71709
27	9	2006	SEK00	0.71709
28	9	2006	SEK00	0.71645
29	9	2006	SEK00	0.71581
30	9	2006	SEK00	0.71645
01	10	2006	SEK00	0.71645
02	10	2006	SEK00	0.71645
03	10	2006	SEK00	0.71581
04	10	2006	SEK00	0.71709
05	10	2006	SEK00	0.71709
06	10	2006	SEK00	0.71581
07	10	2006	SEK00	0.71709
08	10	2006	SEK00	0.71709
09	10	2006	SEK00	0.71645
10	10	2006	SEK00	0.71517
11	10	2006	SEK00	0.71517
12	10	2006	SEK00	0.71517
13	10	2006	SEK00	0.71517
14	10	2006	SEK00	0.71517
15	10	2006	SEK00	0.71517
16	10	2006	SEK00	0.71517
17	10	2006	SEK00	0.71581
18	10	2006	SEK00	0.71517
19	10	2006	SEK00	0.71517
20	10	2006	SEK00	0.71581
21	10	2006	SEK00	0.71517
22	10	2006	SEK00	0.71517
23	10	2006	SEK00	0.71517
24	10	2006	SEK00	0.71453
25	10	2006	SEK00	0.71453
26	10	2006	SEK00	0.71517
27	10	2006	SEK00	0.71645
28	10	2006	SEK00	0.71517
29	10	2006	SEK00	0.71517
30	10	2006	SEK00	0.71645
31	10	2006	SEK00	0.71773
01	11	2006	SEK00	0.71901
02	11	2006	SEK00	0.71837
03	11	2006	SEK00	0.71773
04	11	2006	SEK00	0.71837
05	11	2006	SEK00	0.71837
06	11	2006	SEK00	0.71773
07	11	2006	SEK00	0.71837
08	11	2006	SEK00	0.71773
09	11	2006	SEK00	0.71773
10	11	2006	SEK00	0.71837
11	11	2006	SEK00	0.71773
12	11	2006	SEK00	0.71773
13	11	2006	SEK00	0.71837
14	11	2006	SEK00	0.71901
15	11	2006	SEK00	0.71837
16	11	2006	SEK00	0.71837
17	11	2006	SEK00	0.71901
18	11	2006	SEK00	0.71837
19	11	2006	SEK00	0.71837
20	11	2006	SEK00	0.71965
21	11	2006	SEK00	0.71965
22	11	2006	SEK00	0.72028
23	11	2006	SEK00	0.71965
24	11	2006	SEK00	0.72028
25	11	2006	SEK00	0.71965
26	11	2006	SEK00	0.71965
27	11	2006	SEK00	0.72028
28	11	2006	SEK00	0.72092
29	11	2006	SEK00	0.72028
30	11	2006	SEK00	0.72156
01	12	2006	SEK00	0.7222
02	12	2006	SEK00	0.72156
03	12	2006	SEK00	0.72156
04	12	2006	SEK00	0.7222
05	12	2006	SEK00	0.72284
06	12	2006	SEK00	0.7222
07	12	2006	SEK00	0.72156
08	12	2006	SEK00	0.72092
09	12	2006	SEK00	0.72156
10	12	2006	SEK00	0.72156
11	12	2006	SEK00	0.72092
12	12	2006	SEK00	0.72092
13	12	2006	SEK00	0.72092
14	12	2006	SEK00	0.72028
15	12	2006	SEK00	0.72028
16	12	2006	SEK00	0.72028
17	12	2006	SEK00	0.72028
18	12	2006	SEK00	0.71965
19	12	2006	SEK00	0.71965
20	12	2006	SEK00	0.71965
21	12	2006	SEK00	0.71965
22	12	2006	SEK00	0.71901
23	12	2006	SEK00	0.71965
24	12	2006	SEK00	0.71965
25	12	2006	SEK00	0.71965
26	12	2006	SEK00	0.71965
27	12	2006	SEK00	0.71837
28	12	2006	SEK00	0.71837
29	12	2006	SEK00	0.71837
30	12	2006	SEK00	0.71837
31	12	2006	SEK00	0.71837
01	1	2007	SEK00	0.71837
02	1	2007	SEK00	0.71901
03	1	2007	SEK00	0.71901
04	1	2007	SEK00	0.71965
05	1	2007	SEK00	0.71837
06	1	2007	SEK00	0.71965
07	1	2007	SEK00	0.71965
08	1	2007	SEK00	0.71837
09	1	2007	SEK00	0.71837
10	1	2007	SEK00	0.71773
11	1	2007	SEK00	0.71837
12	1	2007	SEK00	0.71773
13	1	2007	SEK00	0.71837
14	1	2007	SEK00	0.71837
15	1	2007	SEK00	0.71773
16	1	2007	SEK00	0.71773
17	1	2007	SEK00	0.71773
18	1	2007	SEK00	0.71773
19	1	2007	SEK00	0.71837
20	1	2007	SEK00	0.71773
21	1	2007	SEK00	0.71773
22	1	2007	SEK00	0.71901
23	1	2007	SEK00	0.71837
24	1	2007	SEK00	0.71837
